trip_uuid,data,trip_creation_time,route_schedule_uuid,route_type,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,num_stops,source_hub,destination_hub,intermediate_hub,corridor,shipment_priority,vehicle_type,vehicle_speed_factor,delivery_time_hrs,actual_delivery_time,route_distance,delay_minutes,promised_delivery_time,sla_breach,shipment_datetime,hour_of_day,day_of_week_num,day_of_week,month,is_weekend,is_peak_hour,quarter,time_of_day,weather_condition,weather_risk,priority_rank,hub_load,hub_capacity,traffic_level,congestion_score,route_id,avg_delay_per_route,route_volume,base_speed,est_travel_hrs,delay_ratio,traffic_weather_interaction,distance_congestion,stops_delay_interaction,capacity_utilization,sla_margin_hrs,shipment_id,source_hub_enc,destination_hub_enc,weather_condition_enc,route_type_enc,shipment_priority_enc,route_id_enc,vehicle_type_enc,corridor_enc,time_of_day_enc,day_of_week_enc,route_distance_norm,traffic_level_norm,hub_load_norm,num_stops_norm,congestion_score_norm,avg_delay_per_route_norm,est_travel_hrs_norm,weather_risk_norm,priority_rank_norm
trip-153746027032002145,training,2018-09-20 16:17:50.320240,thanos::sroute:5f8fb6cf-814a-426f-b2c9-8665b605d343,Carting,IND811399AAA,Noida_Sector02_C (Uttar Pradesh),IND110044AAB,Del_Okhla_PC (Delhi),2018-09-20 16:17:50.320240,2018-09-20 19:38:08.486179,200.0,False,10,2018-09-20 18:23:19,10.887908341209458,26.0,17.0,14.4696,1.5294117647058822,4.0,5.0,3.9641,0.8,2,Delhi,Delhi,,General Network,Same-Day,Express Van,1.15,0.433,0.433,10.9,9.0,24,0,2018-09-20 16:17:50.320240,16,3,Thursday,9,0,0,3,Afternoon,Storm,5,4,1.0,4800,0.233,0.54,Delhi_Delhi,69.92,1843,45,0.242,0.58,1.165,5.89,18.0,4800.0,23.567,trip-153746027032002145,6,6,4,0,2,82,0,1,0,4,0.0009904086738949129,0.14777777777777779,1.0,0.01,0.4613583138173303,0.03993146773272416,0.0014260491647426314,1.0,1.0
trip-153746030496462111,training,2018-09-20 16:18:24.964884,thanos::sroute:b393e9f5-c240-4276-900b-08b81d559632,FTL,IND000000ABD,Pallakad_ChndrNgr_D (Kerala),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-21 05:03:16.183997,2018-09-21 15:55:07.552192,651.0,False,270,2018-09-21 05:31:23,270.9404186474429,619.0,372.0,443.0778,1.663978494623656,15.0,14.0,10.8495,1.0714285714285714,19,Kochi,Bangalore,,General Network,Standard,FTL Truck,1.0,10.317,10.317,270.9,247.0,72,0,2018-09-20 16:18:24.964884,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,2,0.295,800,0.298,0.297,Kochi_Bangalore,329.62,37,65,4.168,0.984,0.894,80.46,4693.0,236.0,61.683,trip-153746030496462111,10,1,3,1,3,140,1,1,0,4,0.13652001668056712,0.22000000000000003,0.11874999999999997,0.18,0.17681498829039813,0.18824671616219305,0.13472769251663724,0.5,0.3333333333333333
trip-153746045182682594,training,2018-09-20 16:20:51.827047,thanos::sroute:3a78a6e9-ef19-43ae-832e-e4a3868eb32d,Carting,IND500010AAB,Hyderabad_Alwal_L (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-20 16:20:51.827047,2018-09-21 06:07:43.518408,826.0,False,34,2018-09-20 23:05:20,34.789274114617164,157.0,35.0,43.7367,4.485714285714286,78.0,31.0,36.4346,2.5161290322580645,5,Hyderabad,Hyderabad,,General Network,Express,Express Van,1.15,2.617,2.617,34.8,122.0,48,0,2018-09-20 16:20:51.827047,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,3,0.355,3800,1.0,0.742,Hyderabad_Hyderabad,78.38,313,45,0.773,2.575,3.0,25.82,610.0,1349.0,45.383,trip-153746045182682594,7,7,3,0,1,99,0,1,0,4,0.013448707256046702,1.0,0.19374999999999998,0.04,0.6978922716627635,0.04476299257567104,0.01945538503327448,0.5,0.6666666666666667
trip-153746059490166672,training,2018-09-20 16:23:14.901885,thanos::sroute:3432389e-fab6-43c3-9ff6-e6aa0e787117,FTL,IND803116AAA,Rajgir_PnditNGR_D (Bihar),IND803108AAB,Chandi_SH78_D (Bihar),2018-09-21 02:20:57.537472,2018-09-21 03:48:58.543200,88.0,False,31,2018-09-21 02:29:55.093417,31.62531518789709,75.0,35.0,42.3252,2.142857142857143,23.0,8.0,12.0146,2.875,9,Patna,Patna,,General Network,Standard,FTL Truck,1.0,1.25,1.25,31.6,40.0,72,0,2018-09-20 16:23:14.901885,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,2,0.333,1100,0.425,0.388,Patna_Patna,241.13,346,65,0.486,1.326,1.275,12.26,360.0,366.0,70.75,trip-153746059490166672,15,15,3,1,3,219,1,1,0,4,0.01178065054211843,0.3611111111111111,0.16625,0.08,0.28337236533957844,0.13770988006853227,0.009710715740866493,0.5,0.3333333333333333
trip-153746062017017377,training,2018-09-20 16:23:40.170416,thanos::sroute:51d8aa58-9b5b-4bc2-81e9-bb284c6b3293,FTL,IND825409AAA,JhumriTlya_RadhaCpx_D (Jharkhand),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-21 03:17:20.371127,2018-09-22 07:12:36.162230,1675.0,False,960,2018-09-21 04:17:23,960.122672344427,1615.0,773.0,1051.6711,2.0892626131953427,46.0,22.0,31.4564,2.090909090909091,52,Jaipur,Delhi,,NCR-Rajasthan Corridor,Economy,FTL Truck,1.0,26.917,26.917,960.1,842.0,120,0,2018-09-20 16:23:40.170416,16,3,Thursday,9,0,0,3,Afternoon,Heavy Rain,4,1,0.388,2200,0.426,0.411,Jaipur_Delhi,250.12,81,65,14.771,0.949,1.704,394.6,43784.0,854.0,93.083,trip-153746062017017377,9,6,2,1,0,129,1,4,0,4,0.495777731442869,0.3622222222222222,0.235,0.51,0.31030444964871196,0.14284408909194746,0.49473719951106887,0.75,0.0
trip-153746066843555182,training,2018-09-20 16:24:28.436231,thanos::sroute:f0569d2f-4e20-4c31-8542-67b86d55f058,Carting,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-20 16:24:28.436231,2018-09-20 23:32:09.618069,427.0,False,70,2018-09-20 16:24:28.436231,70.03901016351531,426.0,95.0,88.7319,4.484210526315789,268.0,9.0,8.8088,29.77777777777778,9,Delhi,Delhi,,General Network,Express,Express Van,1.15,7.1,7.1,70.0,331.0,48,0,2018-09-20 16:24:28.436231,16,3,Thursday,9,0,0,3,Afternoon,Storm,5,3,1.0,4800,1.0,1.0,Delhi_Delhi,69.92,1843,45,1.556,3.508,5.0,70.0,2979.0,4800.0,40.9,trip-153746066843555182,6,6,4,0,1,82,0,1,0,4,0.03179733110925772,1.0,1.0,0.08,1.0,0.03993146773272416,0.046041015890262126,1.0,0.6666666666666667
trip-153746069346730402,training,2018-09-20 16:24:53.467526,thanos::sroute:268e6734-1919-4a6e-9e33-2a94346c54af,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND131028AAB,Sonipat_Kundli_H (Haryana),2018-09-20 16:24:53.467526,2018-09-21 00:26:55.226244,482.0,False,69,2018-09-20 17:03:17,69.8531150043851,443.0,97.0,86.34830000000001,4.56701030927835,312.0,17.0,11.9346,18.352941176470587,8,Delhi,Delhi,,General Network,Same-Day,Express Van,1.15,7.383,7.383,69.9,346.0,24,0,2018-09-20 16:24:53.467526,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,4,1.0,4800,1.0,1.0,Delhi_Delhi,69.92,1843,45,1.553,3.674,3.0,69.9,2768.0,4800.0,16.617,trip-153746069346730402,6,6,3,0,2,82,0,1,0,4,0.03174520433694746,1.0,1.0,0.07,1.0,0.03993146773272416,0.045939155235637644,0.5,1.0
trip-153746075421601648,training,2018-09-20 16:25:54.216408,thanos::sroute:aa5fea4d-666c-4d4d-a4d0-6a1a7fd781af,Carting,IND827013AAA,Bokaro_KSClny_DC (Jharkhand),IND829121AAA,Peterbar_GagiDPP_D (Jharkhand),2018-09-20 23:56:25.295277,2018-09-21 01:13:18.853316,76.0,False,33,2018-09-21 00:03:19,33.01390213166135,69.0,29.0,40.057,2.3793103448275863,28.0,5.0,6.7742,5.6,14,Bhopal,Patna,,General Network,Express,Express Van,1.15,1.15,1.15,33.0,40.0,48,0,2018-09-20 16:25:54.216408,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,3,0.239,1200,0.49,0.39,Bhopal_Patna,40.0,1,45,0.733,0.889,1.47,12.87,560.0,287.0,46.85,trip-153746075421601648,2,15,3,0,1,38,0,1,0,4,0.012510425354462052,0.4333333333333334,0.04874999999999996,0.13,0.2857142857142857,0.022844089091947458,0.01809724297161483,0.5,0.6666666666666667
trip-153746077250305616,training,2018-09-20 16:26:12.503320,thanos::sroute:523c4dc9-2e8d-43e6-9c01-48196125ebf6,Carting,IND600044AAD,Chennai_Chrompet_DPC (Tamil Nadu),IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),2018-09-20 16:26:12.503320,2018-09-20 18:42:22.727870,136.0,False,25,2018-09-20 17:17:20,25.22910043124633,77.0,35.0,36.508300000000006,2.2,37.0,21.0,18.6293,1.761904761904762,3,Chennai,Chennai,,General Network,Express,Express Van,1.15,1.283,1.283,25.2,42.0,48,0,2018-09-20 16:26:12.503320,16,3,Thursday,9,0,0,3,Afternoon,Storm,5,3,0.516,3500,0.442,0.472,Chennai_Chennai,44.7,863,45,0.56,1.214,2.21,11.89,126.0,1806.0,46.717,trip-153746077250305616,4,4,4,0,1,56,0,1,0,4,0.008444537114261883,0.38000000000000006,0.395,0.019999999999999997,0.38173302107728335,0.025528269560251286,0.012223278554936849,1.0,0.6666666666666667
trip-153746123150360563,training,2018-09-20 16:33:51.503872,thanos::sroute:db11f85c-d655-4f72-94fb-15ef3d6f26a6,Carting,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700065AAA,CCU_Beliaghata_DPC (West Bengal),2018-09-20 16:33:51.503872,2018-09-20 21:21:16.777899,287.0,False,16,2018-09-20 18:09:22,16.870082664684926,105.0,22.0,21.3316,4.7727272727272725,25.0,6.0,7.613899999999999,4.166666666666667,2,Kolkata,Kolkata,,General Network,Express,Express Van,1.15,1.75,1.75,16.9,83.0,48,0,2018-09-20 16:33:51.503872,16,3,Thursday,9,0,0,3,Afternoon,Storm,5,3,0.403,3200,1.0,0.761,Kolkata_Kolkata,134.37,584,45,0.376,3.523,5.0,12.86,166.0,1290.0,46.25,trip-153746123150360563,11,11,4,0,1,156,0,1,0,4,0.004118015012510425,1.0,0.25375000000000003,0.01,0.7201405152224825,0.0767390062821245,0.005975825071302458,1.0,0.6666666666666667
trip-153746130028342387,training,2018-09-20 16:35:00.283651,thanos::sroute:cd69fb4c-8a2d-4885-b9ff-c4819c6582a7,FTL,IND472001AAA,Tikamgarh_MndiRoad_D (Madhya Pradesh),IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),2018-09-21 05:53:10.274837,2018-09-21 13:11:32.674211,438.0,False,206,2018-09-21 06:04:03,206.90537330229296,415.0,186.0,241.9428,2.2311827956989245,10.0,2.0,2.4191,5.0,10,Indore,Indore,,General Network,Standard,FTL Truck,1.0,6.917,6.917,206.9,229.0,72,0,2018-09-20 16:35:00.283651,16,3,Thursday,9,0,0,3,Afternoon,Heavy Rain,4,2,0.317,1400,0.466,0.406,Indore_Indore,180.22,154,65,3.183,1.193,1.864,84.0,2290.0,444.0,65.083,trip-153746130028342387,8,8,2,1,3,117,1,1,0,4,0.10315888240200168,0.4066666666666667,0.14625,0.09000000000000001,0.3044496487119438,0.10292404340376927,0.10128344424826835,0.75,0.3333333333333333
trip-153746131381673069,training,2018-09-20 16:35:13.816984,thanos::sroute:a55479f7-a834-41f4-8b3a-a6764ea808ac,Carting,IND000000ADV,Chennai_Mdhavram_C (Tamil Nadu),IND600044AAC,Chennai_Chrompet_PC (Tamil Nadu),2018-09-20 16:35:13.816984,2018-09-20 18:36:02.498591,120.0,False,34,2018-09-20 17:01:20,34.53074182984886,71.0,37.0,47.5667,1.9189189189189189,20.0,14.0,13.0252,1.4285714285714286,4,Chennai,Chennai,,General Network,Express,Express Van,1.15,1.183,1.183,34.5,34.0,48,0,2018-09-20 16:35:13.816984,16,3,Thursday,9,0,0,3,Afternoon,Storm,5,3,0.516,3500,0.361,0.423,Chennai_Chennai,44.7,863,45,0.767,0.723,1.805,14.59,136.0,1806.0,46.817,trip-153746131381673069,4,4,4,0,1,56,0,1,0,4,0.013292326939115928,0.29000000000000004,0.395,0.03,0.32435597189695553,0.025528269560251286,0.019251663724025536,1.0,0.6666666666666667
trip-153746155271399856,training,2018-09-20 16:39:12.714220,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),2018-09-20 19:05:50.791163,2018-09-20 20:56:25.230054,110.0,False,78,2018-09-20 19:16:10,78.44175610932486,92.0,63.0,85.05860000000001,1.4603174603174602,14.0,10.0,12.7171,1.4,7,Chandigarh,Chandigarh,,General Network,Standard,FTL Truck,1.0,1.533,1.533,78.4,29.0,72,0,2018-09-20 16:39:12.714220,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,2,0.383,1000,0.231,0.292,Chandigarh_Chandigarh,72.69,508,65,1.206,0.395,0.693,22.89,203.0,383.0,70.467,trip-153746155271399856,3,3,3,1,3,43,1,1,0,4,0.03617597998331944,0.1455555555555556,0.22875,0.060000000000000005,0.17096018735362997,0.041513420902341516,0.03415727285074019,0.5,0.3333333333333333
trip-153746156510273373,training,2018-09-20 16:39:25.102955,thanos::sroute:2afad009-9849-439b-8f4a-ad48befc2c82,FTL,IND803213AAA,Barh_Malahi_D (Bihar),IND803212AAB,Bakhtiarpur_BypassRD_D (Bihar),2018-09-20 21:11:47.328002,2018-09-21 03:20:55.182185,369.0,True,44,2018-09-21 00:07:20,44.22150587404507,182.0,47.0,64.06819999999999,3.872340425531915,115.0,27.0,30.1882,4.25925925925926,2,Patna,Patna,,General Network,Economy,FTL Truck,1.0,3.033,3.033,44.2,135.0,120,0,2018-09-20 16:39:25.102955,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,1,0.333,1100,0.937,0.695,Patna_Patna,241.13,346,65,0.68,3.23,2.811,30.72,270.0,366.0,116.967,trip-153746156510273373,15,15,3,1,0,219,1,1,0,4,0.01834862385321101,0.9300000000000002,0.16625,0.01,0.6428571428571428,0.13770988006853227,0.0162977047399158,0.5,0.0
trip-153746175820057548,training,2018-09-20 16:42:38.200833,thanos::sroute:fab2692f-afb3-42a1-a7c8-ad975de42fdd,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500080AAB,Hyderabad_Chikdply_I (Telangana),2018-09-20 16:42:38.200833,2018-09-20 18:55:19.924991,132.0,False,21,2018-09-20 18:01:23,21.73516167121449,45.0,24.0,29.0442,1.875,5.0,5.0,5.9307,1.0,3,Hyderabad,Hyderabad,,General Network,Express,Express Van,1.15,0.75,0.75,21.7,21.0,48,0,2018-09-20 16:42:38.200833,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,3,0.355,3800,0.34,0.346,Hyderabad_Hyderabad,78.38,313,45,0.482,0.702,1.02,7.51,63.0,1349.0,47.25,trip-153746175820057548,7,7,3,0,1,99,0,1,0,4,0.006620100083402834,0.2666666666666667,0.19374999999999998,0.019999999999999997,0.23419203747072595,0.04476299257567104,0.009574901534700529,0.5,0.6666666666666667
trip-153746191437404531,training,2018-09-20 16:45:14.374295,thanos::sroute:f3f2e3f3-3aec-484c-970c-4438527c3175,Carting,IND110044AAB,Del_Okhla_PC (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-20 16:45:14.374295,2018-09-20 20:38:49.580903,233.0,False,48,2018-09-20 17:47:21,48.37693449331658,171.0,61.0,66.47789999999999,2.80327868852459,38.0,6.0,7.6856,6.333333333333333,6,Delhi,Delhi,,General Network,Express,Express Van,1.15,2.85,2.85,48.4,110.0,48,0,2018-09-20 16:45:14.374295,16,3,Thursday,9,0,0,3,Afternoon,Heavy Rain,4,3,1.0,4800,0.627,0.776,Delhi_Delhi,69.92,1843,45,1.076,1.678,2.508,37.56,660.0,4800.0,45.15,trip-153746191437404531,6,6,2,0,1,82,0,1,0,4,0.020537948290241866,0.5855555555555555,1.0,0.049999999999999996,0.7377049180327869,0.03993146773272416,0.029743311150346327,0.75,0.6666666666666667
trip-153746200078290557,training,2018-09-20 16:46:40.783151,thanos::sroute:4aaacb20-451c-4067-94c5-1671b161bde6,Carting,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND500008AAC,Hyderabad_Tolichwk_I (Telangana),2018-09-20 16:46:40.783151,2018-09-20 18:51:22.360425,124.0,False,18,2018-09-20 18:05:25,18.452657607692768,37.0,22.0,27.8766,1.681818181818182,15.0,10.0,12.3893,1.5,2,Hyderabad,Hyderabad,,General Network,Express,Express Van,1.15,0.617,0.617,18.5,15.0,48,0,2018-09-20 16:46:40.783151,16,3,Thursday,9,0,0,3,Afternoon,Storm,5,3,0.355,3800,0.283,0.312,Hyderabad_Hyderabad,78.38,313,45,0.411,0.585,1.415,5.77,30.0,1349.0,47.383,trip-153746200078290557,7,7,4,0,1,99,0,1,0,4,0.004952043369474563,0.2033333333333333,0.19374999999999998,0.01,0.1943793911007026,0.04476299257567104,0.00716419937525465,1.0,0.6666666666666667
trip-153746217307135719,training,2018-09-20 16:49:33.071707,thanos::sroute:d55366e7-ab8c-4502-b81a-db3bb65f846c,FTL,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-21 01:25:36.268948,2018-09-21 04:28:03.833129,182.0,False,42,2018-09-21 01:25:36.268948,42.64949864812478,181.0,60.0,50.4972,3.0166666666666666,129.0,28.0,28.723,4.607142857142857,14,Bangalore,Bangalore,,General Network,Standard,FTL Truck,1.0,3.017,3.017,42.6,121.0,72,0,2018-09-20 16:49:33.071707,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,2,0.908,4200,0.69,0.777,Bangalore_Bangalore,51.87,2031,65,0.655,3.002,2.07,33.1,1694.0,3814.0,68.983,trip-153746217307135719,1,1,3,1,3,14,1,1,0,4,0.01751459549624687,0.6555555555555554,0.885,0.13,0.7388758782201406,0.029623072529982867,0.015448865951378515,0.5,0.3333333333333333
trip-153746223441181534,training,2018-09-20 16:50:34.412041,thanos::sroute:b9142a73-d68f-46ec-9afc-d145479184b6,FTL,IND422011AAD,Nashik_TgrniaRD_I (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-20 22:26:18.053950,2018-09-21 06:08:01.951072,461.0,False,115,2018-09-21 03:04:36,115.83126393951072,169.0,97.0,136.2989,1.7422680412371134,10.0,4.0,5.6896,2.5,12,Mumbai,Mumbai,,General Network,Standard,FTL Truck,1.0,2.817,2.817,115.8,72.0,72,0,2018-09-20 16:50:34.412041,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,2,0.947,5000,0.317,0.569,Mumbai_Mumbai,85.41,1888,65,1.782,0.667,0.951,65.89,864.0,4735.0,69.183,trip-153746223441181534,13,13,3,1,3,189,1,1,0,4,0.05567139282735613,0.24111111111111116,0.9337499999999999,0.11,0.4953161592505855,0.04877784123358081,0.05371451853863914,0.5,0.3333333333333333
trip-153746223967764692,training,2018-09-20 16:50:39.677914,thanos::sroute:781027e0-821b-4cf3-a1f7-b9d05c96549b,Carting,IND110044AAB,Del_Okhla_PC (Delhi),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),2018-09-20 16:50:39.677914,2018-09-20 18:00:22.778400,69.0,False,10,2018-09-20 17:36:25,10.686964448738514,20.0,15.0,14.5979,1.3333333333333333,4.0,2.0,2.337,2.0,2,Delhi,Delhi,,General Network,Express,Express Van,1.15,0.333,0.333,10.7,5.0,48,0,2018-09-20 16:50:39.677914,16,3,Thursday,9,0,0,3,Afternoon,Storm,5,3,1.0,4800,0.175,0.505,Delhi_Delhi,69.92,1843,45,0.238,0.327,0.875,5.4,10.0,4800.0,47.667,trip-153746223967764692,6,6,4,0,1,82,0,1,0,4,0.0008861551292743955,0.08333333333333333,1.0,0.01,0.4203747072599532,0.03993146773272416,0.0012902349585766672,1.0,0.6666666666666667
trip-153746235538273347,training,2018-09-20 16:52:35.383116,thanos::sroute:98046086-ff1e-455c-9820-6f8dad3b157e,Carting,IND560083AAB,Bengaluru_Bnnrghta_L (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-20 16:52:35.383116,2018-09-20 21:07:34.035397,254.0,False,31,2018-09-20 17:43:18,31.290204068061744,54.0,42.0,40.592400000000005,1.2857142857142858,12.0,7.0,7.329899999999999,1.7142857142857142,4,Bangalore,Bangalore,,General Network,Same-Day,Express Van,1.15,0.9,0.9,31.3,12.0,24,0,2018-09-20 16:52:35.383116,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,4,0.908,4200,0.177,0.469,Bangalore_Bangalore,51.87,2031,45,0.696,0.281,0.531,14.68,48.0,3814.0,23.1,trip-153746235538273347,1,1,3,0,2,14,0,1,0,4,0.011624270225187656,0.08555555555555554,0.885,0.03,0.37822014051522246,0.029623072529982867,0.016840961564579655,0.5,1.0
trip-153746244097259050,training,2018-09-20 16:54:00.972857,thanos::sroute:c38d1628-3427-437f-b685-ae180a49df19,Carting,IND000000ACN,Hyderabad_Mhdiptnm_C (Telangana),IND501359AAF,Hyderabad_Shamshbd_P (Telangana),2018-09-20 16:54:00.972857,2018-09-20 18:34:00.785608,99.0,False,16,2018-09-20 17:35:18,16.471918536633503,44.0,18.0,20.8278,2.4444444444444446,18.0,9.0,9.2072,2.0,2,Hyderabad,Hyderabad,,General Network,Express,Express Van,1.15,0.733,0.733,16.5,26.0,48,0,2018-09-20 16:54:00.972857,16,3,Thursday,9,0,0,3,Afternoon,Heavy Rain,4,3,0.355,3800,0.495,0.439,Hyderabad_Hyderabad,78.38,313,45,0.367,1.129,1.98,7.24,52.0,1349.0,47.267,trip-153746244097259050,7,7,2,0,1,99,0,1,0,4,0.003909507923269392,0.43888888888888894,0.19374999999999998,0.01,0.34309133489461363,0.04476299257567104,0.005670243107429036,0.75,0.6666666666666667
trip-153746253757588986,training,2018-09-20 16:55:37.576202,thanos::sroute:595481c1-c813-4310-83fa-2382ddf1597f,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND121002AAB,Faridabad_Mthurard_L (Haryana),2018-09-20 16:55:37.576202,2018-09-20 20:14:31.349194,198.0,False,46,2018-09-20 17:13:25.661018,46.80332550641386,173.0,65.0,77.9025,2.6615384615384614,59.0,9.0,9.5246,6.555555555555555,6,Delhi,Delhi,,General Network,Express,Express Van,1.15,2.883,2.883,46.8,108.0,48,0,2018-09-20 16:55:37.576202,16,3,Thursday,9,0,0,3,Afternoon,Rain,3,3,1.0,4800,0.586,0.752,Delhi_Delhi,69.92,1843,45,1.04,1.703,1.758,35.19,648.0,4800.0,45.117,trip-153746253757588986,6,6,3,0,1,82,0,1,0,4,0.01970391993327773,0.5399999999999999,1.0,0.049999999999999996,0.7096018735362998,0.03993146773272416,0.028520983294852642,0.5,0.6666666666666667
trip-153746282764315830,training,2018-09-20 17:00:27.643419,thanos::sroute:d5566f88-c6c8-4f7a-8c09-f59ad45af065,Carting,IND560058AAB,Bengaluru_Peenya_IP (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-20 17:00:27.643419,2018-09-20 18:28:12.539325,87.0,False,11,2018-09-20 17:15:18,11.139116792551762,34.0,22.0,14.7672,1.5454545454545454,12.0,4.0,4.0791,3.0,2,Bangalore,Bangalore,,General Network,Express,Express Van,1.15,0.567,0.567,11.1,12.0,48,0,2018-09-20 17:00:27.643419,17,3,Thursday,9,0,1,3,Afternoon,Storm,5,3,0.908,4200,0.243,0.509,Bangalore_Bangalore,51.87,2031,45,0.247,0.759,1.215,5.65,24.0,3814.0,47.433,trip-153746282764315830,1,1,4,0,1,14,0,1,0,4,0.0010946622185154294,0.1588888888888889,0.885,0.01,0.4250585480093677,0.029623072529982867,0.0015958169224500884,1.0,0.6666666666666667
trip-153746339330061555,training,2018-09-20 17:09:53.300925,thanos::sroute:639d7226-9851-43ab-a0ca-b2448a3f2c89,Carting,IND574216AAA,Dhrmsthala_Beltngdi_D (Karnataka),IND575004AAB,Mangalore_Kuntikna_H (Karnataka),2018-09-21 04:06:16.000414,2018-09-21 06:11:52.016165,125.0,False,54,2018-09-21 04:10:35.228211,54.60209292464544,112.0,46.0,66.31410000000001,2.4347826086956523,0.0,0.0,0.0,-1.0,14,Bangalore,Bangalore,,General Network,Express,Express Van,1.15,1.867,1.867,54.6,66.0,48,0,2018-09-20 17:09:53.300925,17,3,Thursday,9,0,1,3,Afternoon,Heavy Rain,4,3,0.908,4200,0.515,0.672,Bangalore_Bangalore,51.87,2031,45,1.213,0.895,2.06,36.69,924.0,3814.0,46.133,trip-153746339330061555,1,1,2,0,1,14,0,1,0,4,0.0237698081734779,0.4611111111111112,0.885,0.13,0.6159250585480094,0.029623072529982867,0.03439494771153063,0.75,0.6666666666666667
trip-153746341884360908,training,2018-09-20 17:10:18.843817,thanos::sroute:cd5505b5-3eba-4a7d-8635-5dd194278a33,FTL,IND641062AAD,Coimbatore_Karayam_H (Tamil Nadu),IND641607AAA,Tirupur_Koliplm_I (Tamil Nadu),2018-09-20 17:10:18.843817,2018-09-20 21:54:03.577505,283.0,False,23,2018-09-20 20:59:23,23.47085686189717,49.0,30.0,29.9726,1.6333333333333333,3.0,6.0,6.699199999999999,0.5,2,Coimbatore,Lucknow,,General Network,Economy,FTL Truck,1.0,0.817,0.817,23.5,19.0,120,0,2018-09-20 17:10:18.843817,17,3,Thursday,9,0,1,3,Afternoon,Storm,5,1,0.205,900,0.274,0.246,Coimbatore_Lucknow,22.5,12,65,0.362,0.836,1.37,5.78,38.0,184.0,119.183,trip-153746341884360908,5,12,4,1,0,72,1,1,0,4,0.0075583819849874894,0.19333333333333336,0.006249999999999978,0.01,0.11709601873536299,0.012849800114220445,0.005500475349721579,1.0,0.0
trip-153746346646045894,training,2018-09-20 17:11:06.460701,thanos::sroute:bb052129-6e00-4200-aaa2-587697bcaf24,Carting,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND700026AAC,CCU_Lake Avenue_DPC (West Bengal),2018-09-20 17:11:06.460701,2018-09-20 21:47:07.078159,276.0,False,24,2018-09-20 18:25:20,24.9457004065034,192.0,37.0,34.564,5.1891891891891895,9.0,6.0,6.4167,1.5,3,Kolkata,Kolkata,,General Network,Express,Express Van,1.15,3.2,3.2,24.9,155.0,48,0,2018-09-20 17:11:06.460701,17,3,Thursday,9,0,1,3,Afternoon,Storm,5,3,0.403,3200,1.0,0.761,Kolkata_Kolkata,134.37,584,45,0.553,4.535,5.0,18.95,465.0,1290.0,44.8,trip-153746346646045894,11,11,4,0,1,156,0,1,0,4,0.008288156797331109,1.0,0.25375000000000003,0.019999999999999997,0.7201405152224825,0.0767390062821245,0.01198560369414641,1.0,0.6666666666666667
